focal.species,plot,subplot,treatment,neighbour.species,neighbour.abundance,notes
Podolepis canescens,3,2,C,Calandrinia sp,4,
Podolepis canescens,3,2,C,Velleia rosea,6,
Podolepis canescens,3,2,C,Waitzia acuminata,3,
Podolepis canescens,3,3,C,Calandrinia sp,3,
Podolepis canescens,3,3,C,Crassula sp,4,
Podolepis canescens,3,3,C,Cuscuta campestris,1,on focal
Podolepis canescens,3,3,C,Podolepis canescens,1,
Podolepis canescens,3,3,C,Velleia rosea,7,
Podolepis canescens,4,1,C,Crassula sp,17,
Podolepis canescens,4,1,C,Podolepis canescens,3,
Podolepis canescens,4,1,C,Pogonolepis muelleriana,32,
Podolepis canescens,4,1,C,Trachymene cyanopetala,1,
Podolepis canescens,4,1,C,Waitzia acuminata,2,
Podolepis canescens,4,2,C,Calandrinia sp,1,
Podolepis canescens,4,2,C,Crassula sp,4,
Podolepis canescens,4,2,C,Erodium cygnorum,2,
Podolepis canescens,4,2,C,Podolepis canescens,5,
Podolepis canescens,4,2,C,Pogonolepis muelleriana,18,
Podolepis canescens,4,3,C,Calotis hispidula,2,
Podolepis canescens,4,3,C,Crassula sp,8,
Podolepis canescens,4,3,C,Erodium cygnorum,1,
Podolepis canescens,4,3,C,Podolepis canescens,1,
Podolepis canescens,4,3,C,Pogonolepis muelleriana,21,
Podolepis canescens,4,3,C,Trachymene cyanopetala,2,
Podolepis canescens,5,1,C,Arctotheca calendula,8,
Podolepis canescens,5,1,C,Pentameris airoides,2,
Podolepis canescens,5,1,C,Pogonolepis muelleriana,4,
Podolepis canescens,5,1,C,Ptilotus gaudichaudii,4,
Podolepis canescens,5,1,C,Velleia rosea,3,
Podolepis canescens,5,2,C,Arctotheca calendula,7,
Podolepis canescens,5,2,C,Crassula sp,1,
Podolepis canescens,5,2,C,Pentameris airoides,2,
Podolepis canescens,5,2,C,Pogonolepis muelleriana,7,
Podolepis canescens,5,2,C,Ptilotus gaudichaudii,1,
Podolepis canescens,5,2,C,Velleia rosea,9,
Podolepis canescens,5,3,C,Arctotheca calendula,13,
Podolepis canescens,5,3,C,Pogonolepis muelleriana,3,
Podolepis canescens,5,3,C,Ptilotus gaudichaudii,2,
Podolepis canescens,5,3,C,unknown sp18,1,UNK SPP. 9:24am 9/9/18
Podolepis canescens,5,3,C,Velleia rosea,2,
Podolepis canescens,6,1,C,Calandrinia sp,2,
Podolepis canescens,6,1,C,Gonocarpus nodulosus,1,
Podolepis canescens,6,1,C,Goodenia berardiana,2,
Podolepis canescens,6,1,C,Podolepis canescens,1,
Podolepis canescens,6,1,C,unknown sp33,2,Wooly Succulent 11:54am 1_9_2018
Podolepis canescens,6,1,C,unknown sp6 grass,2,GRASS spp. 2:04
Podolepis canescens,6,1,C,Waitzia acuminata,1,
Podolepis canescens,6,2,C,Calandrinia sp,3,
Podolepis canescens,6,2,C,Podolepis canescens,1,
Podolepis canescens,6,2,C,Ptilotus gaudichaudii,2,
Podolepis canescens,6,2,C,Waitzia acuminata,1,
Podolepis canescens,6,3,C,Calandrinia sp,3,
Podolepis canescens,6,3,C,Ptilotus gaudichaudii,1,
Podolepis canescens,6,3,C,unknown sp6 grass,1,GRASS spp. 2:04
Podolepis canescens,6,3,C,Velleia rosea,1,
Podolepis canescens,6,3,C,Waitzia acuminata,4,
Podolepis canescens,7,1,C,Crassula sp,2,
Podolepis canescens,7,1,C,Cuscuta campestris,1,on focal
Podolepis canescens,7,1,C,Erodium cygnorum,1,
Podolepis canescens,7,1,C,Pentameris airoides,1,
Podolepis canescens,7,1,C,Plantago debilis,3,
Podolepis canescens,7,1,C,Podolepis canescens,4,
Podolepis canescens,7,1,C,Stenopetalum filifolium,3,
Podolepis canescens,7,1,C,Velleia rosea,6,
Podolepis canescens,7,2,C,Crassula sp,6,
Podolepis canescens,7,2,C,Cuscuta campestris,0,not on focal
Podolepis canescens,7,2,C,Hyalosperma glutinosum,1,
Podolepis canescens,7,2,C,Pentameris airoides,4,
Podolepis canescens,7,2,C,Velleia rosea,7,
Podolepis canescens,7,3,C,Crassula sp,2,
Podolepis canescens,7,3,C,Cuscuta campestris,1,on focal
Podolepis canescens,7,3,C,Erodium cygnorum,3,
Podolepis canescens,7,3,C,Hyalosperma glutinosum,2,
Podolepis canescens,7,3,C,Pentameris airoides,4,
Podolepis canescens,7,3,C,Plantago debilis,4,
Podolepis canescens,7,3,C,Podolepis canescens,2,
Podolepis canescens,7,3,C,Stenopetalum filifolium,1,
Podolepis canescens,7,3,C,Velleia rosea,7,
Podolepis canescens,8,1,C,Calandrinia sp,2,
Podolepis canescens,8,1,C,Crassula sp,1,
Podolepis canescens,8,1,C,Podolepis canescens,1,
Podolepis canescens,8,2,C,Calandrinia sp,1,
Podolepis canescens,8,2,C,Cuscuta campestris,1,on focal
Podolepis canescens,8,2,C,Goodenia berardiana,2,
Podolepis canescens,8,2,C,Monoculus monstrosus,1,
Podolepis canescens,8,2,C,NA,1,
Podolepis canescens,8,2,C,Pentameris airoides,1,
Podolepis canescens,8,2,C,Podolepis canescens,3,
Podolepis canescens,8,2,C,Velleia rosea,8,
Podolepis canescens,8,2,C,Waitzia acuminata,3,
Podolepis canescens,8,3,C,Calandrinia sp,2,
Podolepis canescens,8,3,C,Velleia rosea,2,
Podolepis canescens,9,1,C,Calandrinia sp,2,
Podolepis canescens,9,1,C,Calotis hispidula,2,
Podolepis canescens,9,1,C,Goodenia berardiana,9,
Podolepis canescens,9,1,C,Plantago debilis,1,
Podolepis canescens,9,1,C,Podolepis canescens,2,
Podolepis canescens,9,1,C,Pogonolepis muelleriana,2,
Podolepis canescens,9,1,C,Ptilotus gaudichaudii,4,
Podolepis canescens,9,1,C,Velleia rosea,2,
Podolepis canescens,9,2,C,Calandrinia sp,7,
Podolepis canescens,9,2,C,Calotis hispidula,2,
Podolepis canescens,9,2,C,Daucus glochidiatus,1,
Podolepis canescens,9,2,C,Medicago polymorpha,1,
Podolepis canescens,9,2,C,Monoculus monstrosus,2,
Podolepis canescens,9,2,C,Plantago debilis,6,
Podolepis canescens,9,2,C,Podolepis canescens,4,
Podolepis canescens,9,2,C,Ptilotus gaudichaudii,5,
Podolepis canescens,9,2,C,Rhodanthe laevis,1,
Podolepis canescens,9,2,C,Velleia rosea,2,
Podolepis canescens,9,2,C,Waitzia acuminata,1,
Podolepis canescens,9,3,C,Goodenia berardiana,2,
Podolepis canescens,9,3,C,Medicago polymorpha,1,
Podolepis canescens,9,3,C,Plantago debilis,1,
Podolepis canescens,9,3,C,Podolepis canescens,1,
Podolepis canescens,9,3,C,Pogonolepis muelleriana,9,
Podolepis canescens,9,3,C,Ptilotus gaudichaudii,5,
Podolepis canescens,9,3,C,Velleia rosea,12,
Podolepis canescens,10,1,C,Calandrinia sp,6,
Podolepis canescens,10,1,C,Ptilotus gaudichaudii,1,
Podolepis canescens,10,1,C,Velleia rosea,5,
Podolepis canescens,10,1,C,Waitzia acuminata,3,
Podolepis canescens,10,2,C,Calandrinia sp,6,
Podolepis canescens,10,2,C,Goodenia pusilliflora,1,
Podolepis canescens,10,2,C,Ptilotus gaudichaudii,1,
Podolepis canescens,10,2,C,Waitzia acuminata,5,
Podolepis canescens,10,3,C,Calandrinia sp,11,
Podolepis canescens,10,3,C,Podolepis canescens,4,
Podolepis canescens,10,3,C,Ptilotus gaudichaudii,6,
Podolepis canescens,10,3,C,Stenopetalum filifolium,1,
Podolepis canescens,10,3,C,Trachymene cyanopetala,5,
Podolepis canescens,10,3,C,Waitzia acuminata,3,
Podolepis canescens,11,1,C,Calandrinia sp,3,
Podolepis canescens,11,1,C,Cuscuta campestris,1,
Podolepis canescens,11,1,C,Haloragis odontocarpa,2,
Podolepis canescens,11,1,C,Pogonolepis muelleriana,7,
Podolepis canescens,11,1,C,Velleia rosea,1,
Podolepis canescens,11,2,C,Calandrinia sp,1,
Podolepis canescens,11,2,C,Crassula sp,4,
Podolepis canescens,11,2,C,Cuscuta campestris,1,
Podolepis canescens,11,2,C,Haloragis odontocarpa,2,
Podolepis canescens,11,2,C,Pogonolepis muelleriana,11,
Podolepis canescens,11,2,C,unknown sp6 grass,4,GRASS spp. 2:04
Podolepis canescens,11,3,C,Crassula sp,2,
Podolepis canescens,11,3,C,Haloragis odontocarpa,1,
Podolepis canescens,11,3,C,Podolepis canescens,1,
Podolepis canescens,11,3,C,Pogonolepis muelleriana,8,
Podolepis canescens,11,3,C,Ptilotus gaudichaudii,4,
Podolepis canescens,11,3,C,Velleia rosea,1,
Podolepis canescens,12,1,C,Crassula sp,2,
Podolepis canescens,12,1,C,Cuscuta campestris,1,on focal
Podolepis canescens,12,1,C,Goodenia berardiana,1,
Podolepis canescens,12,1,C,Haloragis odontocarpa,2,
Podolepis canescens,12,1,C,Pentameris airoides,3,
Podolepis canescens,12,1,C,Ptilotus gaudichaudii,1,
Podolepis canescens,12,1,C,Velleia rosea,10,
Podolepis canescens,12,2,C,Crassula sp,7,
Podolepis canescens,12,2,C,Haloragis odontocarpa,3,
Podolepis canescens,12,2,C,Hypochaeris glabra,1,
Podolepis canescens,12,2,C,Pentameris airoides,5,
Podolepis canescens,12,2,C,Ptilotus gaudichaudii,2,
Podolepis canescens,12,2,C,unknown sp6 grass,7,GRASS spp. 2:04
Podolepis canescens,12,2,C,Velleia rosea,5,
Podolepis canescens,12,2,C,Waitzia acuminata,1,
Podolepis canescens,12,3,C,Cuscuta campestris,1,on focal
Podolepis canescens,12,3,C,Podolepis canescens,1,
Podolepis canescens,12,3,C,Ptilotus gaudichaudii,1,
Podolepis canescens,12,3,C,unknown sp6 grass,1,GRASS spp. 2:04
Podolepis canescens,12,3,C,Velleia rosea,3,
Podolepis canescens,12,3,C,Waitzia acuminata,1,
Podolepis canescens,13,1,C,Cheilanthes austrotenuifolia,1,15%
Podolepis canescens,13,1,C,Erodium cygnorum,2,
Podolepis canescens,13,1,C,Nicotiana rotundifolia,2,
Podolepis canescens,13,1,C,Podolepis canescens,7,
Podolepis canescens,13,1,C,Velleia rosea,1,
Podolepis canescens,13,1,C,Waitzia acuminata,2,
Podolepis canescens,13,2,C,Calandrinia sp,3,
Podolepis canescens,13,2,C,Cuscuta campestris,0,not on focal
Podolepis canescens,13,2,C,Goodenia berardiana,2,
Podolepis canescens,13,2,C,Podolepis canescens,8,
Podolepis canescens,13,2,C,Ptilotus gaudichaudii,4,
Podolepis canescens,13,2,C,unknown sp6 grass,1,GRASS spp. 2:04
Podolepis canescens,13,2,C,Velleia rosea,2,
Podolepis canescens,13,2,C,Waitzia acuminata,4,
Podolepis canescens,13,3,C,Dichopogon sp.,1,
Podolepis canescens,13,3,C,Erodium cygnorum,1,
Podolepis canescens,13,3,C,Podolepis canescens,5,
Podolepis canescens,13,3,C,Ptilotus gaudichaudii,1,
Podolepis canescens,13,3,C,Waitzia acuminata,5,
Podolepis canescens,14,1,C,Calandrinia sp,2,
Podolepis canescens,14,1,C,Goodenia berardiana,4,
Podolepis canescens,14,1,C,Pentameris airoides,3,
Podolepis canescens,14,1,C,Podolepis canescens,2,
Podolepis canescens,14,1,C,Pogonolepis muelleriana,1,
Podolepis canescens,14,1,C,Ptilotus gaudichaudii,2,
Podolepis canescens,14,1,C,Stenopetalum filifolium,3,
Podolepis canescens,14,2,C,Calandrinia sp,1,
Podolepis canescens,14,2,C,Cuscuta campestris,0,not on focal
Podolepis canescens,14,2,C,Goodenia berardiana,4,
Podolepis canescens,14,2,C,Pentameris airoides,3,
Podolepis canescens,14,2,C,Podolepis canescens,3,
Podolepis canescens,14,3,C,Calandrinia sp,3,
Podolepis canescens,14,3,C,Crassula sp,5,
Podolepis canescens,14,3,C,Pentameris airoides,5,
Podolepis canescens,14,3,C,Podolepis canescens,2,
Podolepis canescens,14,3,C,Stenopetalum filifolium,4,
Podolepis canescens,15,1,C,Arctotheca calendula,2,
Podolepis canescens,15,1,C,Cuscuta campestris,0,not on focal
Podolepis canescens,15,1,C,Erodium cygnorum,1,
Podolepis canescens,15,1,C,Haloragis odontocarpa,1,
Podolepis canescens,15,1,C,Pentameris airoides,5,
Podolepis canescens,15,1,C,Ptilotus gaudichaudii,2,
Podolepis canescens,15,1,C,unknown sp27,1,UNK. Spp. 3:30 14/9/18
Podolepis canescens,15,1,C,Velleia rosea,5,
Podolepis canescens,15,1,C,Waitzia acuminata,2,
Podolepis canescens,15,2,C,Calandrinia sp,3,
Podolepis canescens,15,2,C,Cuscuta campestris,1,on focal
Podolepis canescens,15,2,C,Nicotiana rotundifolia,1,
Podolepis canescens,15,2,C,Pentameris airoides,6,
Podolepis canescens,15,2,C,Plantago debilis,4,
Podolepis canescens,15,2,C,Ptilotus gaudichaudii,1,
Podolepis canescens,15,2,C,Schoenus nanus,1,
Podolepis canescens,15,2,C,unknown sp27,2,UNK. Spp. 3:30 14/9/18
Podolepis canescens,15,2,C,Velleia rosea,2,
Podolepis canescens,15,2,C,Waitzia acuminata,2,
Podolepis canescens,15,3,C,Arctotheca calendula,1,
Podolepis canescens,15,3,C,Calandrinia sp,2,
Podolepis canescens,15,3,C,Crassula sp,2,
Podolepis canescens,15,3,C,Cuscuta campestris,1,on focal
Podolepis canescens,15,3,C,Dichopogon sp.,1,
Podolepis canescens,15,3,C,Pentameris airoides,8,
Podolepis canescens,15,3,C,Plantago debilis,2,
Podolepis canescens,15,3,C,unknown sp13,1,RED SUCCULENT
Podolepis canescens,15,3,C,unknown sp27,1,UNK. Spp. 3:30 14/9/18
Podolepis canescens,15,3,C,Velleia rosea,6,
Podolepis canescens,16,1,C,NA,NA,
Podolepis canescens,16,2,C,NA,NA,
Podolepis canescens,16,3,C,NA,NA,
Trachymene cyanopetala,1,1,C,Gilberta tenuifolia,1,
Trachymene cyanopetala,1,1,C,Trachymene ornata,2,
Trachymene cyanopetala,1,1,C,Velleia rosea,6,
Trachymene cyanopetala,1,1,C,Waitzia acuminata,5,
Trachymene cyanopetala,1,2,C,NA,NA,TROR
Trachymene cyanopetala,1,3,C,NA,NA,TROR
Trachymene cyanopetala,2,1,C,Velleia rosea,14,
Trachymene cyanopetala,2,2,C,Calandrinia sp,1,
Trachymene cyanopetala,2,2,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,2,2,C,Velleia rosea,7,
Trachymene cyanopetala,2,3,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,2,3,C,Medicago polymorpha,1,
Trachymene cyanopetala,2,3,C,Ptilotus gaudichaudii,1,
Trachymene cyanopetala,2,3,C,Trachymene cyanopetala,4,
Trachymene cyanopetala,2,3,C,Velleia rosea,7,
Trachymene cyanopetala,3,1,C,Podolepis canescens,3,
Trachymene cyanopetala,3,1,C,Ptilotus gaudichaudii,2,
Trachymene cyanopetala,3,1,C,Trachymene cyanopetala,20,
Trachymene cyanopetala,3,1,C,Velleia rosea,4,
Trachymene cyanopetala,3,1,C,Waitzia acuminata,7,
Trachymene cyanopetala,3,2,C,Bulbine semibarbata,1,
Trachymene cyanopetala,3,2,C,Goodenia pusilliflora,5,
Trachymene cyanopetala,3,2,C,Podolepis canescens,2,
Trachymene cyanopetala,3,2,C,Trachymene cyanopetala,7,
Trachymene cyanopetala,3,2,C,Velleia rosea,1,
Trachymene cyanopetala,3,2,C,Waitzia acuminata,6,
Trachymene cyanopetala,3,3,C,Calandrinia sp,1,
Trachymene cyanopetala,3,3,C,Erodium cygnorum,1,
Trachymene cyanopetala,3,3,C,Goodenia pusilliflora,2,
Trachymene cyanopetala,3,3,C,Haloragis odontocarpa,2,
Trachymene cyanopetala,3,3,C,Ptilotus gaudichaudii,1,
Trachymene cyanopetala,3,3,C,Trachymene cyanopetala,5,
Trachymene cyanopetala,3,3,C,Velleia rosea,6,
Trachymene cyanopetala,3,3,C,Waitzia acuminata,3,
Trachymene cyanopetala,4,1,C,NA,NA,TROR
Trachymene cyanopetala,4,2,C,NA,NA,TROR
Trachymene cyanopetala,4,3,C,Goodenia pusilliflora,5,
Trachymene cyanopetala,4,3,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,4,3,C,unknown sp4 grass,1,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,4,3,C,Velleia rosea,15,
Trachymene cyanopetala,4,3,C,Waitzia acuminata,4,
Trachymene cyanopetala,5,1,C,Crassula sp,3,
Trachymene cyanopetala,5,1,C,Nicotiana rotundifolia,1,
Trachymene cyanopetala,5,1,C,Pentameris airoides,2,
Trachymene cyanopetala,5,1,C,Podolepis canescens,2,
Trachymene cyanopetala,5,1,C,Pogonolepis muelleriana,13,
Trachymene cyanopetala,5,1,C,Trachymene cyanopetala,4,
Trachymene cyanopetala,5,1,C,unknown sp4 grass,2,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,5,1,C,Velleia rosea,1,
Trachymene cyanopetala,5,2,C,Pentameris airoides,1,
Trachymene cyanopetala,5,2,C,Podolepis canescens,1,
Trachymene cyanopetala,5,2,C,Pogonolepis muelleriana,11,
Trachymene cyanopetala,5,2,C,Schoenus nanus,2,
Trachymene cyanopetala,5,2,C,unknown sp4 grass,2,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,5,2,C,Velleia rosea,10,
Trachymene cyanopetala,5,3,C,Podolepis canescens,2,
Trachymene cyanopetala,5,3,C,Pogonolepis muelleriana,15,
Trachymene cyanopetala,5,3,C,Ptilotus gaudichaudii,1,
Trachymene cyanopetala,5,3,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,5,3,C,Velleia rosea,2,
Trachymene cyanopetala,6,1,C,NA,NA,TROR
Trachymene cyanopetala,6,2,C,Crassula sp,2,
Trachymene cyanopetala,6,2,C,Pentameris airoides,1,
Trachymene cyanopetala,6,2,C,Podolepis canescens,6,
Trachymene cyanopetala,6,2,C,Podolepis lessonii,1,
Trachymene cyanopetala,6,2,C,Pogonolepis muelleriana,5,
Trachymene cyanopetala,6,2,C,Trachymene cyanopetala,5,
Trachymene cyanopetala,6,2,C,Trachymene ornata,2,
Trachymene cyanopetala,6,2,C,Waitzia acuminata,7,
Trachymene cyanopetala,6,3,C,Brachyscome Iberidifolia,2,
Trachymene cyanopetala,6,3,C,Crassula sp,6,
Trachymene cyanopetala,6,3,C,Erodium cygnorum,2,
Trachymene cyanopetala,6,3,C,Podolepis canescens,1,
Trachymene cyanopetala,6,3,C,Pogonolepis muelleriana,8,
Trachymene cyanopetala,6,3,C,Trachymene cyanopetala,5,
Trachymene cyanopetala,6,3,C,Waitzia acuminata,2,
Trachymene cyanopetala,7,1,C,Gonocarpus nodulosus,7,
Trachymene cyanopetala,7,1,C,Hypochaeris glabra,1,
Trachymene cyanopetala,7,1,C,unknown sp4 grass,1,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,7,1,C,Velleia rosea,4,
Trachymene cyanopetala,7,1,C,Waitzia acuminata,2,
Trachymene cyanopetala,7,2,C,Lawrencella rosea,2,
Trachymene cyanopetala,7,2,C,Trachymene ornata,1,
Trachymene cyanopetala,7,2,C,unknown sp4 grass,4,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,7,2,C,Velleia rosea,14,
Trachymene cyanopetala,7,2,C,Waitzia acuminata,1,
Trachymene cyanopetala,7,3,C,NA,NA,community composition missing
Trachymene cyanopetala,8,1,C,Crassula sp,2,
Trachymene cyanopetala,8,1,C,Plantago debilis,2,
Trachymene cyanopetala,8,1,C,Pogonolepis muelleriana,5,
Trachymene cyanopetala,8,1,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,8,1,C,Waitzia acuminata,4,
Trachymene cyanopetala,8,2,C,Crassula sp,1,
Trachymene cyanopetala,8,2,C,Goodenia berardiana,2,
Trachymene cyanopetala,8,2,C,Goodenia pusilliflora,1,
Trachymene cyanopetala,8,2,C,Plantago debilis,7,
Trachymene cyanopetala,8,2,C,Pogonolepis muelleriana,8,
Trachymene cyanopetala,8,2,C,Trachymene cyanopetala,2,
Trachymene cyanopetala,8,2,C,Waitzia acuminata,1,
Trachymene cyanopetala,8,3,C,Calandrinia sp,2,
Trachymene cyanopetala,8,3,C,Crassula sp,9,
Trachymene cyanopetala,8,3,C,Plantago debilis,15,
Trachymene cyanopetala,8,3,C,Pogonolepis muelleriana,5,
Trachymene cyanopetala,8,3,C,Trachymene cyanopetala,5,
Trachymene cyanopetala,8,3,C,Waitzia acuminata,1,
Trachymene cyanopetala,9,1,C,NA,NA,TROR
Trachymene cyanopetala,9,2,C,Calandrinia sp,1,
Trachymene cyanopetala,9,2,C,Nicotiana rotundifolia,1,
Trachymene cyanopetala,9,2,C,Trachymene cyanopetala,3,
Trachymene cyanopetala,9,2,C,Waitzia acuminata,1,
Trachymene cyanopetala,9,3,C,Cheilanthes austrotenuifolia,1,2%
Trachymene cyanopetala,9,3,C,Crassula sp,1,
Trachymene cyanopetala,9,3,C,Erodium cygnorum,1,
Trachymene cyanopetala,9,3,C,Trachymene cyanopetala,2,
Trachymene cyanopetala,9,3,C,Waitzia acuminata,5,
Trachymene cyanopetala,10,1,C,Bulbine semibarbata,1,
Trachymene cyanopetala,10,1,C,Calandrinia sp,5,
Trachymene cyanopetala,10,1,C,Calotis hispidula,1,
Trachymene cyanopetala,10,1,C,Haloragis odontocarpa,3,
Trachymene cyanopetala,10,1,C,unknown sp4 grass,1,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,10,1,C,Velleia rosea,1,
Trachymene cyanopetala,10,1,C,Waitzia acuminata,2,
Trachymene cyanopetala,10,2,C,Bulbine semibarbata,3,
Trachymene cyanopetala,10,2,C,Calandrinia sp,27,
Trachymene cyanopetala,10,2,C,Calotis hispidula,1,
Trachymene cyanopetala,10,2,C,Haloragis odontocarpa,1,
Trachymene cyanopetala,10,2,C,Podolepis canescens,1,
Trachymene cyanopetala,10,2,C,Ptilotus gaudichaudii,3,
Trachymene cyanopetala,10,2,C,Rhodanthe laevis,1,
Trachymene cyanopetala,10,2,C,Trachymene cyanopetala,2,
Trachymene cyanopetala,10,2,C,unknown sp4 grass,2,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,10,2,C,Waitzia acuminata,1,
Trachymene cyanopetala,10,3,C,Calandrinia sp,4,
Trachymene cyanopetala,10,3,C,Crassula sp,1,
Trachymene cyanopetala,10,3,C,Goodenia berardiana,2,
Trachymene cyanopetala,10,3,C,Haloragis odontocarpa,1,
Trachymene cyanopetala,10,3,C,Ptilotus gaudichaudii,1,
Trachymene cyanopetala,10,3,C,unknown sp4 grass,2,GRASS sp. 2:04  31_8_2018
Trachymene cyanopetala,10,3,C,Velleia rosea,6,
Trachymene cyanopetala,11,1,C,NA,NA,TROR
Trachymene cyanopetala,11,2,C,NA,NA,TROR
Trachymene cyanopetala,11,3,C,NA,NA,TROR
Trachymene cyanopetala,12,1,C,NA,NA,
Trachymene cyanopetala,12,2,C,Calandrinia sp,1,
Trachymene cyanopetala,12,2,C,Crassula sp,1,
Trachymene cyanopetala,12,2,C,Gilberta tenuifolia,1,
Trachymene cyanopetala,12,2,C,Velleia rosea,13,
Trachymene cyanopetala,12,2,C,Waitzia acuminata,1,
Trachymene cyanopetala,12,3,C,Trachymene cyanopetala,3,
Trachymene cyanopetala,12,3,C,Velleia rosea,16,
Trachymene cyanopetala,13,1,C,Cheilanthes austrotenuifolia,1,80%
Trachymene cyanopetala,13,1,C,Crassula sp,27,
Trachymene cyanopetala,13,1,C,Erodium cygnorum,1,
Trachymene cyanopetala,13,1,C,Gilberta tenuifolia,3,
Trachymene cyanopetala,13,1,C,Pentameris airoides,1,
Trachymene cyanopetala,13,1,C,Schoenus nanus,6,
Trachymene cyanopetala,13,1,C,Trachymene ornata,1,
Trachymene cyanopetala,13,1,C,Velleia rosea,6,
Trachymene cyanopetala,13,1,C,Waitzia acuminata,1,
Trachymene cyanopetala,13,2,C,NA,NA,TROR
Trachymene cyanopetala,13,3,C,NA,NA,TROR
Trachymene cyanopetala,14,1,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,14,1,C,Pentameris airoides,1,
Trachymene cyanopetala,14,1,C,Velleia rosea,20,
Trachymene cyanopetala,14,2,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,14,2,C,Goodenia pusilliflora,1,
Trachymene cyanopetala,14,2,C,Pentameris airoides,1,
Trachymene cyanopetala,14,2,C,Ptilotus gaudichaudii,2,
Trachymene cyanopetala,14,2,C,Velleia rosea,3,
Trachymene cyanopetala,14,3,C,Calandrinia sp,4,
Trachymene cyanopetala,14,3,C,Cuscuta campestris,1,on focal
Trachymene cyanopetala,14,3,C,Pentameris airoides,2,
Trachymene cyanopetala,14,3,C,Podolepis canescens,1,
Trachymene cyanopetala,14,3,C,Ptilotus gaudichaudii,2,
Trachymene cyanopetala,14,3,C,Trachymene cyanopetala,2,
Trachymene cyanopetala,14,3,C,Velleia rosea,1,
Trachymene cyanopetala,15,1,C,Calandrinia sp,3,
Trachymene cyanopetala,15,1,C,Calotis hispidula,6,
Trachymene cyanopetala,15,1,C,Crassula sp,2,
Trachymene cyanopetala,15,1,C,Gonocarpus nodulosus,1,
Trachymene cyanopetala,15,1,C,Goodenia berardiana,1,
Trachymene cyanopetala,15,1,C,Haloragis odontocarpa,1,
Trachymene cyanopetala,15,1,C,Pentameris airoides,8,
Trachymene cyanopetala,15,1,C,Schoenus nanus,1,
Trachymene cyanopetala,15,1,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,15,2,C,Calandrinia sp,4,
Trachymene cyanopetala,15,2,C,Nicotiana rotundifolia,2,
Trachymene cyanopetala,15,2,C,Pentameris airoides,4,
Trachymene cyanopetala,15,2,C,Trachymene cyanopetala,2,
Trachymene cyanopetala,15,2,C,Waitzia acuminata,3,
Trachymene cyanopetala,15,3,C,Calandrinia sp,1,
Trachymene cyanopetala,15,3,C,Crassula sp,38,
Trachymene cyanopetala,15,3,C,Nicotiana rotundifolia,1,
Trachymene cyanopetala,15,3,C,Pentameris airoides,3,
Trachymene cyanopetala,15,3,C,unknown sp8,1,LONG SKINNY VERTICAL BUD  11:30 am 3/9/18
Trachymene cyanopetala,15,3,C,Velleia rosea,2,
Trachymene cyanopetala,16,1,C,NA,NA,TROR
Trachymene cyanopetala,16,2,C,NA,NA,TROR
Trachymene cyanopetala,16,3,C,Gonocarpus nodulosus,2,
Trachymene cyanopetala,16,3,C,Waitzia acuminata,3,DEAD
Trachymene cyanopetala,17,1,C,Podolepis canescens,2,DEAD; Destroyed by kangaroo
Trachymene cyanopetala,17,1,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,17,1,C,Waitzia acuminata,1,
Trachymene cyanopetala,17,2,C,Bulbine semibarbata,1,
Trachymene cyanopetala,17,2,C,Calandrinia sp,5,
Trachymene cyanopetala,17,2,C,Crassula sp,2,
Trachymene cyanopetala,17,2,C,Erodium cygnorum,1,
Trachymene cyanopetala,17,2,C,Podolepis canescens,3,
Trachymene cyanopetala,17,2,C,Ptilotus gaudichaudii,14,
Trachymene cyanopetala,17,2,C,Trachymene cyanopetala,11,
Trachymene cyanopetala,17,2,C,Waitzia acuminata,9,
Trachymene cyanopetala,17,3,C,Calandrinia sp,9,
Trachymene cyanopetala,17,3,C,Crassula sp,4,
Trachymene cyanopetala,17,3,C,Erodium cygnorum,1,
Trachymene cyanopetala,17,3,C,Gonocarpus nodulosus,1,
Trachymene cyanopetala,17,3,C,Podolepis canescens,8,
Trachymene cyanopetala,17,3,C,Ptilotus gaudichaudii,7,
Trachymene cyanopetala,17,3,C,Trachymene cyanopetala,1,
Trachymene cyanopetala,17,3,C,Waitzia acuminata,8,
Trachymene cyanopetala,18,1,C,Calandrinia sp,3,
Trachymene cyanopetala,18,1,C,Schoenus nanus,2,
Trachymene cyanopetala,18,1,C,Trachymene cyanopetala,3,
Trachymene cyanopetala,18,1,C,Velleia rosea,7,
